Names,NAB_M9,CAB_M9,NAB_M9T,CAB_M9T
b1561,239.178509,190.467877,193.538975,236.078599
b1562,1204.043983,1165.9542525,662.7069845,707.660152
b1563,609.817898333333,522.781312,266.8840325,304.757612
b1564,196.393745666667,174.352307,80.253494,120.761285
b1565,3.311137,2.3470095,2.1917505,2.205926
b1566,2686.64631666667,3933.5097,6083.1892915,8023.777467
b1567,0,0,0,10.436256
b1568,3.79548333333333,2.917022,7.327462,0
b1569,19.969171,3.5105975,3.673359,14.897882
b1570,765.110840666667,700.6630515,600.20925,544.398532
b1571,138.825013333333,113.3328085,101.1573595,65.179225
b1572,5.47774766666667,7.2929265,0,0
b1573,8.772456,21.045459,25.5772035,12.439635
b1575,5.49492133333333,7.77832,7.8996,17.175803
b1576,7.24849266666667,0,1.8214225,5.534469
b1577,4.451848,4.864354,2.048188,4.282334
b1578,106.50198,145.074435,92.681573,111.357084
b1579,9.068182,11.556396,8.31929,11.007658
b4534,0,0,0,0
b1580,20.2830736666667,5.018635,6.7234905,4.720072
b1581,20.18087,6.4110955,7.0165385,1.350715
b1582,58.9847136666667,47.5106215,54.669197,50.900117
b1583,3177.93000733333,3485.441568,2518.7408845,3411.5521
b1584,356.796643,397.4270935,298.923014,392.211751
b1585,171.413805666667,190.344868,167.8170645,232.142074
b1586,75.574999,108.330748,70.1773895,99.266658
b1587,3.09034566666667,3.1885295,2.8569075,3.142252
b1588,5.701578,7.751662,6.220697,8.834562
b1589,8.68440766666667,12.381074,6.7381645,8.88866
b1590,9.36500933333333,5.783757,8.1307415,8.957296
b1591,61.2017056666667,45.9594285,36.481866,35.132902
b1592,4.04883966666667,3.7468155,4.276931,5.18108
b1593,29.770738,27.8083805,33.189394,39.43992
b1594,85.857173,78.977046,85.472973,94.780877
b1595,8.39794833333333,9.30238,7.658777,9.633976
b1596,26.9180343333333,24.8577935,21.3279245,24.6825
b1597,53.6341716666667,80.7751695,51.3994245,108.362852
b4601,0,0,0,0
b1598,91.6978826666667,128.308828,99.875299,147.265595
b1599,3.044755,3.3402415,3.1944365,1.926759
b1600,2.857487,3.8463775,3.7334145,4.829695
b1601,4.50519266666667,5.3042305,3.5409675,4.631701
b1602,1106.74297733333,775.668675,1477.445738,1065.118019
b1603,510.673646333333,392.4984285,720.3166085,541.265206
b1604,246.897486666667,221.285765,207.663129,165.093402
b1605,1.78187733333333,2.4063555,2.019827,1.153252
b1606,9.449122,15.329616,12.456204,12.975662
b1607,11.7379456666667,17.653365,9.927239,18.678692
b1608,150.740612666667,132.5501295,125.5862875,110.963224
b1609,49.821008,35.096055,43.5726595,32.754562
b1610,23.7012826666667,22.8146655,20.5515175,28.551606
b1611,28.5726766666667,32.3051315,33.6431285,40.318984
b1612,156.078170333333,175.975591,130.048403,192.063401
b1613,125.042393666667,127.520211,109.7427585,115.343301
b1614,330.41342,362.170103,253.8008035,328.834355
b1615,3.60873166666667,4.6024485,3.4863055,3.595133
b1616,2.92016766666667,3.487492,3.06608,1.859768
b1617,4.24424733333333,3.792869,7.0469955,8.901464
b1618,178.181059,158.7361695,138.6767515,142.876962
b1619,393.94378,497.783036,391.6829615,513.390475
b1620,15.4329983333333,18.8761625,14.0925905,20.99992
b1621,1.380968,1.3882825,1.1935945,1.365096
b1622,32.3924003333333,37.437223,29.003916,34.149074
b1623,24.2033806666667,37.2163075,26.127012,42.44091
b1624,128.337358333333,114.062507,122.4958955,133.977633
b4409,6.47514866666667,0,6.8992375,39.271327
b1625,42.673693,26.4066155,39.1543,25.601511
b1626,41.74467,43.0357185,42.433593,31.822545
b1627,23.93779,19.074874,38.348726,34.524501
b1628,28.8067016666667,31.9518995,39.3799935,45.397008
b1629,33.5421356666667,32.222717,36.558127,30.114548
b1630,12.7261293333333,11.7003755,9.522364,5.781843
b1631,31.626394,24.062149,30.941425,16.965872
b1632,15.385124,20.7539885,17.517678,13.14664
b1633,23.0519586666667,30.901508,24.53429,26.820813
b1634,4.04037866666667,3.663706,3.2680955,3.341481
b1635,2167.66991266667,2065.9186655,1376.573269,1894.332594
b1636,33.885817,25.7977725,28.0742945,8.830136
b1637,283.756668666667,306.010958,253.3110515,337.821613
b1638,264.108446666667,234.896243,224.907244,216.74945
b1639,20.4014476666667,18.2261575,13.4707045,28.901385
b1640,32.8300116666667,37.8906,31.12316,30.856687
b1641,1109.426173,1102.3355795,1058.5619955,1067.659475
b1642,491.869451,534.433332,514.3557,685.731724
b1643,15.91838,16.214265,13.240386,7.077628
b1644,17.5258126666667,17.344753,16.812679,12.310659
b1645,2.95952166666667,2.562366,3.226009,2.97956
b1646,188.136266333333,298.577504,166.0275515,285.07413
b1647,48.8145193333333,50.314306,40.1044755,42.357923
b1648,23.8757626666667,24.553383,10.578483,17.251612
b1649,6.77087233333333,9.628977,10.428543,12.881893
b1650,48.6745086666667,49.6805355,46.4856865,53.062091
b1651,997.962489,1175.8154985,1041.1323785,1275.179813
b1652,14.5639876666667,15.7981765,15.879618,17.17048
b1653,24.0856346666667,25.0489605,20.966146,22.797847
b1654,1814.16598366667,2304.059824,2666.6665065,2817.35824
b1655,100.393434333333,116.123788,109.656585,126.480165
b1656,25.1246116666667,31.1086175,40.736689,48.784621
b1657,17.9573996666667,19.0924335,122.913907,15.28892
b4602,0,0,0,0
b1658,350.706345333333,285.495778,333.742491,341.955481
b1659,32.2374216666667,31.8706745,35.1670625,41.696038
b1660,2.33284866666667,2.5350485,2.3885605,3.522629
b1661,1698.938308,1278.744087,1117.04956,903.919324
b1662,389.092997666667,432.471671,319.731624,441.706703
b1663,20.0456863333333,21.593784,17.505616,23.944516
b1664,683.587844333333,864.744552,495.476769,813.688602
b1667,935.219401333333,866.0768625,683.066382,630.894758
b1668,37.494349,48.964005,25.0456305,40.981094
b1669,17.5509166666667,18.8815195,22.898883,24.694289
b1670,15.246154,18.397099,16.939816,14.86578
b1671,5.90611933333333,6.586023,6.6562585,7.273757
b1672,24.746103,24.21944,20.7209135,37.52068
b1673,3.220073,3.871636,3.2196125,4.537753
b1674,1.70850366666667,1.5004395,1.9733595,3.343022
b1675,124.565259,105.232727,113.6666415,131.669414
b1676,688.724680666667,404.496792,488.408233,285.923105
b1677,14737.2352116667,17196.1587625,13676.1060095,12860.050877
b1678,192.005775666667,249.5907035,116.845273,205.19234
b1679,605.447535,379.0979295,409.786962,314.043959
b1680,478.567173333333,350.882025,352.407196,310.924236
b1681,465.505175,362.0457185,331.2753375,243.056152
b1682,269.413822333333,224.0764075,198.904339,127.877859
b1683,763.215381,677.5814415,519.6371535,528.56211
b1684,654.050351333333,636.650014,424.256836,534.780928
b1685,1288.40094,1010.2764045,1463.212964,1293.910485
b1686,265.836446666667,243.5525835,211.2391475,279.384225
b1687,112.003637666667,92.62882,98.9118915,115.480439
b1688,98.9550286666667,83.393165,69.7816795,93.158639
b1689,2.81126466666667,2.4553825,2.2642225,3.361392
b1690,0.324393333333333,0.5768165,0.265797,0.270143
b1691,0.224346333333333,0.548635,0.088895,0.770386
b1692,2.014715,1.6680125,0.97762,1.255474
b1693,109.825518666667,94.2119505,87.2864705,91.725331
b1694,1.33966166666667,1.694354,1.5073875,1.945842
b1695,4.20363766666667,4.981458,5.6805865,2.598107
b1696,34.1442163333333,37.6669615,30.326192,36.343296
b1697,2.250502,1.6452595,3.184096,3.488298
b1698,3.77453133333333,3.799869,2.870701,3.758392
b1699,6.458471,6.0541435,8.083036,7.779758
b1700,1.53282733333333,1.2576115,0.811837,0
b1701,4.49501733333333,4.9195985,3.9498615,5.781076
b1702,127.330913,214.4681255,177.7589675,260.835356
b1703,92.0971396666667,116.670375,87.3125125,110.343409
b1704,281.625878,65.6192425,165.528393,68.450264
b1705,78.2168606666667,54.537767,41.0822235,55.34469
b1706,159.844152333333,123.701827,112.3409095,114.99584
b1707,65.3273313333333,79.987899,56.5101475,68.826219
b1708,230.596788666667,291.089428,238.7563125,332.314857
b1709,78.4971653333333,86.3979615,68.0809435,81.00384
b1710,565.282181666667,606.349921,447.706114,717.614926
b1711,34.359853,34.3316115,35.979438,39.375122
b1712,1166.34992333333,931.40192,868.155031,891.866322
b1713,680.500430333333,227.1136785,272.1887235,266.513018
b1714,918.746096,209.1164105,272.351127,176.303482
b1715,0,0,0,0
b1716,805.756064,743.880869,940.081783,677.320446
b1717,1430.64096,1312.6449855,1610.856068,1251.152742
b1718,17305.430055,14971.880038,17314.060342,15157.336653
b1719,1398.042832,1456.9942355,1366.637194,1560.787583
b4494,1.39061,2.2219175,1.1264235,1.749898
b4535,118.922780666667,23.7926485,60.8131255,0
b1722,24.064236,18.5013455,25.945372,19.655428
b1723,59.9192883333333,61.025797,26.919878,28.551606
b1724,2504.88752933333,3032.4592655,1790.1695115,2575.323118
b1725,44.6724506666667,54.623144,35.3991525,59.148919
b1726,167.218693,159.481999,118.594615,133.113367
b1727,150.623507,167.628599,118.695797,152.142748
b1728,2.02160066666667,2.607788,2.9210615,4.396214
b1729,116.067987666667,215.3300955,169.9304555,27.234108
b1730,1.54013333333333,3.6872865,3.241954,1.857858
b1731,51.1055983333333,42.5489525,27.063878,33.725746
b1732,175.913108666667,230.037889,160.470345,290.911339
b1733,33.7626613333333,35.4726425,32.0391035,33.837047
b1734,6.62854066666667,10.47475,7.4254885,12.078486
b1735,30.8360146666667,35.527884,25.1769195,40.878675
b1736,76.03889,79.1214815,59.6537245,60.57552
b1737,3.829685,5.2658755,3.1711055,6.360394
b1738,15.9336846666667,17.280658,16.835353,16.179959
b1739,357.139604,367.978783,420.5660835,677.008701
b1740,692.403992666667,700.9348725,531.7129,624.156077
b1741,13.0612386666667,17.687851,12.2398265,17.013741
b1742,86.490954,88.701175,219.5000085,233.409142
b1743,91.3277763333333,144.8801585,99.490777,166.570704
b1744,4.74343266666667,9.9249545,2.8795275,5.768308
b1745,6.44522933333333,10.676331,4.9160005,7.401344
b1746,5.082431,5.6184345,1.7410355,4.257357
b1747,6.35514,10.9864305,2.759588,10.255908
b1748,11.713628,19.1938605,4.94993,15.304561
b1749,104.006334666667,114.543007,109.969137,114.125984
b1750,3.170042,3.367431,2.614357,8.310575
b1751,8.93569266666667,11.154598,12.6779905,7.723539
b1752,7.14579166666667,4.9513285,10.6647695,18.954856
b1753,11.0022006666667,9.9592025,10.607216,13.178399
b1754,13.7630913333333,13.0271955,9.860354,14.769994
b1755,5.853108,3.9290085,5.4165835,2.8497
b1756,6.23507933333333,9.061727,6.873399,3.76294
b1757,10.9381313333333,10.867387,12.49748,10.610447
b1758,52.9807293333333,49.86608,49.088985,61.077141
b1759,19.9584476666667,24.115949,16.8371155,21.454129
b1760,42.1727603333333,44.650248,77.8739875,129.896645
b1761,428.301958,343.70174,90.1039715,545.789416
b1762,5.32209866666667,3.3604465,2.2744405,6.239154
b1763,47.0757206666667,37.341236,40.3468815,30.368145
b1764,275.807649,261.3056965,210.7076145,264.672933
b1765,243.116612333333,230.0383885,185.609354,245.736169
b1766,63.3529093333333,55.4343145,59.974715,56.3371
b1767,41.7082156666667,37.0043465,37.28439,42.30493
b1768,174.368015333333,199.666729,173.787918,213.437837
b1769,1.381549,2.5550195,2.853141,2.120131
b1770,71.6816193333333,81.304991,89.5990935,107.348876
b1771,10.2376483333333,8.8849305,9.376557,12.415579
b1772,5.16090066666667,7.512218,4.611387,5.195541
b1773,5.682715,4.830443,4.87822,2.195936
b1774,5.244794,5.4443445,4.7149085,2.944445
b1775,0.561815,0.6191575,1.012532,1.15627
b1776,1.28087833333333,0.7952085,1.686196,2.514851
b1777,1050.62301366667,1064.3719255,635.738149,893.039436
b1778,240.954396666667,224.4668775,204.1012845,227.614661
b1779,3390.998813,2193.3095465,3138.06215,1929.38181
b1780,161.971423,110.530276,176.9191605,92.784
b1781,52.2315703333333,48.510236,41.1752405,48.198785
b1782,368.336012666667,320.2783745,420.1249265,375.383392
b1783,317.084548666667,770.5991365,214.778225,650.657254
b1784,109.205910666667,169.1362435,72.0256515,179.704342
b1785,1.949034,3.312225,3.007471,2.987347
b1786,12.1577026666667,14.987408,13.2733195,16.866879
b1787,121.843844666667,101.6810075,99.0495175,89.83281
b1788,0,0,0,0
b1789,6.79945,4.414554,5.6175665,8.072651
b1790,27.2372303333333,29.8292805,22.5324405,32.425452
b1791,2.649609,2.2886905,2.076568,3.634084
b1792,112.033249666667,112.59622,63.021169,96.605177
b1793,75.9215666666667,84.1555485,88.6953435,89.19003
b1794,141.705866666667,137.9723635,99.2126005,119.450202
b4676,0,0,0,252.724859
b4675,0,0,0,0
b1795,14858.165599,17447.6129585,11321.943913,14569.410738
b1796,5.77927733333333,6.5615755,10.5716795,18.51437
b1797,30.3543683333333,27.9262875,29.716253,36.450234
b1798,26.6382266666667,37.10486,9.5314855,18.834358
b1799,75.4685786666667,92.6422355,62.9804925,66.815359
b1800,10.1991913333333,14.0882075,11.5264695,14.929745
b1801,0.751881666666667,0.6732875,0.8900195,0.874652
b1802,4.956549,3.8882835,4.3995685,5.353644
b1803,8.40536166666667,5.9781065,9.223393,7.239925
b1804,43.0968806666667,42.3899275,40.32143,39.721193
b1805,11.2324813333333,9.205529,11.6042675,12.594205
b1806,49.7033656666667,39.970108,56.7900885,51.786751
b1807,49.1625513333333,47.543891,52.3576555,45.15585
b1808,22.706224,20.4226255,24.394952,27.18259
b1809,531.356321,574.2861085,570.8437915,533.182255
b1810,962.687659333333,1584.8772265,1130.7206275,1367.52836
b1811,730.393288666667,683.7443445,555.993865,463.023995
b1812,30.5698356666667,32.404862,31.9489165,34.53673
b1813,21.5968176666667,23.230331,24.3417145,21.18527
b1814,28.0278043333333,34.7027205,23.285851,29.05576
b1815,4.98090833333333,6.067964,5.5162395,6.989639
b1816,25.283751,21.803679,24.3915545,22.235466
b4751,18.7421673333333,12.8349105,35.2557195,31.782272
b1817,454.372224666667,317.703573,578.190208,364.800173
b1818,189.368469,124.5715735,210.9597565,154.077922
b1819,206.763841666667,167.2164955,246.04209,195.442633
b1820,14.750737,11.176343,33.653984,9.923143
b1821,1.427046,1.9506115,0.7592305,0.782196
b1822,66.7992053333333,59.709654,48.844291,57.916257
b1823,599.665033333333,440.40236,1345.542971,381.387269
b1824,421.031383333333,385.0559485,1090.7294905,403.855645
b1825,164.934121666667,180.7203055,155.4427495,135.174747
b1826,473.187310666667,274.39323,416.3835905,201.927823
b4536,186.814785666667,235.948775,232.286379,196.668379
b1827,430.441060333333,468.4494845,424.938453,498.595302
b1828,1.78092366666667,2.2391585,2.200964,2.557181
b1829,227.663128,175.675906,247.4329,206.866965
b1830,207.497713333333,207.263376,179.185926,163.98423
b1831,1255.72599066667,1381.079495,1130.8109675,1327.449301
b1832,556.756547666667,571.013474,468.0425755,560.093192
b1833,30.9528166666667,27.790505,22.105747,27.763311
b1834,36.9400223333333,35.604501,31.143089,29.48556
b1835,23.0174733333333,23.9140285,19.926044,20.217057
b1836,298.130653666667,206.626726,201.53155,215.867667
b1837,39.8182023333333,64.6439675,32.53674,22.137876
b1838,16.9443176666667,20.3696455,13.91881,31.142162
b1839,256.988343333333,260.55162,228.384678,269.952875
b1840,47.0061853333333,43.781289,43.3316375,28.605807
b1841,172.133402,145.210631,126.262874,149.84616
b1842,117.547981333333,116.0140355,170.065804,115.458585
b1843,24.3835093333333,23.1541445,15.981796,18.685297
b1844,66.5417326666667,56.969413,53.185411,64.508968
b1845,34.5144543333333,39.3665845,32.5811725,41.343339
b1846,49.7450783333333,41.479593,45.23504,52.57824
b1847,220.494102666667,289.6964145,228.1069185,344.542659
b1848,376.406862333333,327.904392,311.440454,313.769452
b1849,108.762982,56.951076,125.5784925,100.675159
b1850,69.4622283333333,60.2079945,63.173093,59.968939
b1851,18.732066,15.364277,19.257855,16.291358
b1852,465.146134,542.6068105,404.1317605,556.92689
b1853,79.2548053333333,79.8892645,80.931597,87.053109
b1854,110.800895666667,126.570548,124.8980955,120.343771
b1855,131.048332333333,116.7548205,89.459508,93.354375
b1856,33.583477,27.5989975,35.441301,24.822345
b1857,168.419006,73.405081,117.8967325,73.536649
b1858,41.5402763333333,25.12734,33.1557085,31.931888
b1859,19.4808863333333,15.541445,15.0661355,20.140734
b1860,124.102589,127.7067565,102.026512,130.623021
b1861,176.795692666667,172.7974845,145.3360695,188.796583
b4677,0,0,0,0
b1862,1.73869366666667,2.347636,1.669937,1.420236
b1863,98.1870076666667,97.1767425,93.7326435,75.066542
b1864,917.312854,956.165251,833.932929,867.53111
b1865,349.519451666667,313.930447,275.068722,244.605688
b1866,312.906001333333,333.4243015,246.486596,304.463299
b1867,71.4361906666667,83.353311,72.5974015,89.952569
b1868,17.6233303333333,16.7017755,15.734257,11.316047
b1869,69.4172293333333,67.4522705,43.529594,53.506368
b1870,52.6779366666667,57.593693,33.9854815,33.192967
b1871,89.335641,85.223373,47.718304,61.039399
b1872,15.959796,16.5686755,16.804254,17.620851
b1873,1.29290133333333,1.50981,1.4344055,2.44525
b1874,67.9667446666667,73.6958685,95.6827535,87.65821
b1875,67.4998223333333,80.5718645,55.085711,81.34841
b1876,130.343127666667,118.1311385,121.104348,125.976132
b1877,9.36443566666667,8.1104855,7.49429,5.959232
b1878,18.8826686666667,16.449425,66.4882945,59.911119
b1879,30.4081756666667,22.303687,68.0153315,51.139123
b1880,19.71485,15.1466625,64.349984,55.607981
b1881,319.579587333333,375.481414,635.6304215,629.436089
b1882,2823.45344866667,3463.1482535,5712.0183825,6054.212887
b1883,85.9475973333333,112.314137,223.4000135,242.267634
b1884,109.084839666667,135.636814,302.4432365,319.404165
b1885,340.647833,445.9050155,873.2865635,970.979326
b1886,222.382112666667,265.9143285,546.9621725,615.979759
b1887,1025.210084,1279.5443255,2370.1285125,2347.945964
b1888,312.201241333333,408.6305125,734.8291075,823.418497
b1889,195.93938,245.3594565,498.309545,485.948196
b1890,167.492024666667,205.6822425,472.273997,497.449373
b1891,79.6068543333333,68.4318965,121.7175205,77.93153
b1892,187.472634,172.5196265,320.980948,224.994787
b1895,62.7266706666667,77.8612945,56.833089,92.468186
b1896,122.083093666667,140.2507145,104.823994,175.121544
b1897,274.723878666667,311.4708625,228.4012215,327.765762
b4460,17.3155993333333,23.975738,14.201697,34.839607
b1900,10.2817593333333,11.290065,13.9825245,21.929964
b1901,4.577585,4.918326,11.7543835,11.917712
b1902,58.375064,60.5568465,37.033189,31.205081
b4537,79.8369363333333,56.2359525,106.0206105,110.170013
b4663,0,0,0,0
b1904,12.2230443333333,7.4151775,35.6898985,25.858503
b1905,154.162139,184.918681,208.119632,216.90356
b1906,30.972937,62.9668185,31.4325175,41.403869
b1907,20.154683,3.6546505,14.480985,2.167772
b1908,321.746749,381.3995145,213.6110845,374.710446
b1912,140.547075666667,121.7820595,115.0624735,115.310988
b1913,52.8753443333333,59.391538,49.8921025,43.094126
b1914,288.104390666667,340.168064,284.3463635,353.152121
b4752,6.10208366666667,9.920861,6.9038465,33.539885
b1915,91.8744256666667,101.077547,97.876759,90.391964
b1916,124.162441333333,162.7087205,124.20223,141.650978
b1917,73.0747276666667,75.603025,177.5243135,79.012223
b1918,55.2693693333333,70.265219,132.389439,59.402348
b1919,207.466125,274.084315,440.0442,221.002757
b1920,1783.86655766667,3523.018975,5533.835595,1695.79095
