Names,NAB,CAB_1,CAB_2,CAB_3,CAB_4
b0819,81.270368,141.988084,95.2237976666667,93.4339886666667,156.775056666667
b0820,40.948601,81.316329,46.7053646666667,61.8606763333333,114.113956666667
b0821,0,0,0,0,0
b0822,23.192186,20.823433,9.05558966666667,9.11413666666667,16.7327556666667
b0823,1.704299,3.42435,3.01438366666667,3.672972,5.68289833333333
b0824,0.484642,1.594393,1.99192866666667,1.74554733333333,2.12888566666667
b0825,2.773309,2.543024,5.955785,6.471706,11.5452056666667
b0826,25.10733,31.308965,56.404449,47.4383713333333,116.739248
b0827,29.389904,60.126127,74.0782976666667,62.5483486666667,157.841274
b0828,25.286415,24.071194,55.0214626666667,75.4694733333333,129.6362
b0829,15.2037455,10.289662,24.6177346666667,39.8463693333333,57.5279313333333
b0830,16.040167,14.833569,17.374399,30.4509593333333,42.0117276666667
b0831,7.709997,6.687845,10.190164,17.0240223333333,25.0036776666667
b0832,3.988763,8.345699,8.74744866666667,24.5298753333333,24.5643996666667
b0833,2.452859,2.428897,11.6148913333333,5.389513,5.87711366666667
b0834,55.713442,9.832252,6.07255333333333,8.63975633333333,7.13937933333333
b0835,9.4052155,21.946575,19.9867746666667,17.354227,59.0458246666667
b0836,16933.9779085,11420.064672,18174.1082416667,7106.174674,302.836937333333
b0837,48.4418595,23.00066,27.48884,28.575651,32.8541986666667
b0838,63.292244,113.684549,91.922341,118.407127,137.043846333333
b0839,112.635792,105.055246,73.011058,36.6804916666667,42.3045496666667
b0840,44.8152045,57.37952,65.3416913333333,55.2505706666667,89.3647116666667
b0841,25.40418,33.52334,23.568311,19.357964,15.9367726666667
b0842,22.827645,14.29371,16.7100453333333,10.707578,13.355179
b0843,51.599687,39.5914,261.257443,168.620648333333,151.883039666667
b0844,13.1023375,11.636625,21.7252836666667,4.17932633333333,13.1298736666667
b0845,12.746343,17.517074,16.2684263333333,7.67227966666667,12.0654676666667
b0846,27.0826735,26.020963,29.1459976666667,12.3245046666667,8.315967
b0847,62.0145255,46.308906,82.9517096666667,46.368979,54.5743366666667
b0848,22.185543,31.377822,35.5114353333333,25.8169286666667,22.870424
b0849,136.8776005,205.889063,158.880422,102.443394666667,154.283613
b0850,29.654679,25.614137,58.088988,65.03503,54.4528276666667
b0851,20.242047,47.150855,74.28985,70.7513186666667,54.695935
b0852,30.4997965,37.556524,48.491687,49.983378,58.703831
b0853,178.2879065,250.620235,275.867946,148.234461333333,212.804282333333
b0854,47.3296525,16.71458,13.1616576666667,17.4396153333333,15.9579196666667
b0855,12.428494,6.601917,10.1020996666667,7.39062433333333,8.67966
b0856,4.6335745,1.959238,3.62076366666667,5.333401,6.141854
b0857,2.939624,2.323392,5.786737,7.29946233333333,4.69513666666667
b0858,12.1618455,12.01937,30.386284,17.4387653333333,43.3879436666667
b0859,5.41013,1.564193,5.633016,6.35207866666667,15.62623
b0860,22.1975645,6.503034,4.488674,2.25567433333333,2.95492533333333
b0861,83.7965095,25.888052,18.8271996666667,27.044816,26.9960773333333
b0862,55.4830905,18.662722,23.859308,23.1077223333333,35.932243
b0863,171.5137245,52.746835,28.4088036666667,46.9383566666667,78.6617003333333
b0864,148.2908145,26.179636,24.5390583333333,18.8048966666667,58.817693
b0865,121.405201,65.770196,62.0834706666667,61.1506143333333,55.2485986666667
b0866,191.0199365,157.669803,130.797854666667,143.277611333333,123.216679
b0867,96.5456855,71.548039,76.4035046666667,72.6480596666667,92.6564206666666
b0868,14.1281345,22.528699,33.7264206666667,30.459049,57.9022346666667
b0869,13.1347685,18.812419,18.8743036666667,19.8347016666667,38.763052
b0870,51.401252,54.949344,46.6629346666667,34.9890536666667,72.8573106666667
b0871,46.9658255,41.080171,21.6263696666667,35.659335,112.748190333333
b0872,2.2625035,6.231838,91.6740363333333,357.801259,94.9770463333333
b0873,1.222284,2.188153,94.0044636666667,273.784667333333,114.432264
b0874,17.3129315,12.223683,11.2036126666667,10.841276,11.6330436666667
b0875,44.102159,28.18241,13.4670446666667,21.464776,16.4595123333333
b0876,24.343334,28.807707,49.491545,36.9922973333333,20.628056
b0877,80.81628,172.912656,268.415865,132.489577666667,212.177844666667
b0878,37.9530265,32.914738,25.811924,28.9490673333333,54.5412953333333
b0879,22.9107335,23.874859,68.3216723333333,58.2107496666667,50.596564
b0880,1595.3951795,1544.658856,1102.70588433333,1532.73486733333,324.401030666667
b0881,321.90429,138.988319,446.358727666667,490.905495,751.174103666667
b0882,43.64001,35.57624,69.6760753333333,72.4418306666667,90.1023726666667
b0884,2144.0745555,1054.337314,1608.89415966667,795.735412333333,1987.74423333333
b0885,17.4358875,15.337006,46.8493406666667,35.1001423333333,64.456295
b0886,20.748876,41.922035,88.8068453333333,120.866849666667,141.658957333333
b0887,19.153749,39.317932,105.457546,96.6219756666667,123.700843
b0888,74.8851105,191.606706,198.279361666667,141.090456333333,267.640136333333
b0889,295.8836735,357.140097,114.918677333333,231.617240666667,334.728506666667
b0890,50.343983,49.281068,59.9660673333333,66.796949,91.0716343333333
b0891,46.5557645,39.853514,22.5411563333333,44.9876836666667,55.3650746666667
b0892,30.6907235,19.391111,28.9443356666667,54.3546526666667,86.8516163333333
b0893,289.523789,369.968709,306.322284,398.161279333333,467.353953666667
b0894,9.5104365,15.015159,11.0253153333333,16.2480433333333,9.279614
b0895,10.0411945,21.021745,9.25207766666667,19.9549476666667,8.35326233333333
b0896,14.0851125,29.859798,19.8752746666667,39.828688,34.470751
b0897,194.026825,247.86959,34.4582593333333,72.8639863333333,64.155613
b0898,15.619418,18.706133,48.4230713333333,31.3011923333333,32.4099633333333
b0899,26.076243,17.944153,8.450139,7.04049966666667,6.24338033333333
b0900,12.9194835,10.480726,5.65292633333333,2.94940833333333,3.55238166666667
b0901,2.4379025,7.241499,2.288343,0.631638333333333,0.713712
b0902,267.0343705,177.936025,238.459605666667,214.230028666667,268.642988666667
b0903,340.157081,619.392458,297.700681333333,702.758919333333,1161.899676
b0904,86.401656,24.47101,35.4516673333333,34.728125,110.009404666667
b0905,18.7939405,20.97848,4.606489,5.71550066666667,22.3450533333333
b0906,59.606291,19.708066,6.650875,12.859685,14.5554733333333
b0907,101.5786225,225.666822,118.348918,140.979026333333,294.154434666667
b0908,13.9231205,23.182399,14.947764,17.1169816666667,40.23549
b0909,8.468806,7.423828,10.187255,4.305926,6.423194
b0910,40.9143325,46.703797,91.122137,56.3451736666667,131.098123333333
b0911,495.089668,933.587569,417.439561,596.270159666667,1245.411435
b0912,2499.7835335,1194.340566,1382.47643,1308.64442533333,1006.271344
b0913,8.974879,11.136025,24.7864343333333,15.013004,10.366039
b0914,38.1678995,74.132143,58.0390486666667,38.0120983333333,104.586159
b0915,15.97016,32.71976,28.7225413333333,21.033576,50.377365
b0916,15.9951985,27.890167,60.7066086666667,55.5210443333333,53.5299566666667
b0917,16.6655715,0,19.7135196666667,9.37837033333333,28.6766023333333
b0918,73.0984945,117.61421,140.430339333333,170.947657666667,241.91403
b0919,124.349926,246.267185,578.974495333333,461.814324666667,147.988643333333
b0920,7.8798385,9.173425,23.8091706666667,10.443247,11.8033583333333
b0921,30.159982,44.691188,47.133878,47.6223133333333,108.231502
b0922,20.354229,40.50897,36.740437,36.7064003333333,53.39089
b0923,36.120057,80.519283,89.549662,107.187047666667,147.339143333333
b0924,30.7231165,74.872192,62.5182393333333,122.142040333333,158.324209
b0925,141.2752355,45.406701,56.4610286666667,65.7576593333333,132.964615
b0926,179.196316,878.346281,801.517008333333,513.512932333333,757.203316
b0927,227.326933,924.873523,995.966928666667,756.819742333333,1183.810519
b0928,195.82561,324.71696,230.961635333333,429.045405,417.218347
b0929,5970.82164,963.691526,89.654823,53.6905686666667,58.4908363333333
b0930,81.7978,262.011854,231.038218333333,286.348855,449.716235
b0931,53.58329,67.278531,62.714799,72.9383636666667,104.832749333333
b0932,84.408762,160.965716,232.759769666667,247.493730333333,253.860283666667
b0933,2.318205,2.68348,3.54682866666667,2.20912966666667,5.775511
b0934,1.057661,0,0.752463333333333,1.79286566666667,2.488445
b0935,1.2545665,4.213637,2.51992333333333,2.92347066666667,2.438803
b0936,1.651647,0.485581,2.16549133333333,1.79785,2.85193266666667
b0937,0.4747185,2.168533,0.753703666666667,1.67201566666667,3.34258833333333
b0938,28.5379425,20.835674,6.135691,6.560174,5.105549
b0939,2.136075,1.544223,2.891731,2.006008,0.900421666666667
b0940,4.3500815,1.300119,2.47831266666667,1.766061,2.33172566666667
b0941,9.058853,6.280592,6.71675766666667,4.30453133333333,6.33170166666667
b0942,7.574685,7.274728,3.544716,2.98740466666667,6.60453833333333
b0943,5.357545,2.684498,4.88116966666667,5.66212033333333,2.72525533333333
b0944,6.673874,4.539232,10.009127,5.33939966666667,13.2341743333333
b0945,45.0410465,38.90521,13.996849,6.29927366666667,20.7251136666667
b0946,116.201338,60.62273,15.685478,6.154988,7.451823
b0947,17.447586,42.733577,36.655044,38.0601226666667,113.132089
b0948,15.761424,36.600494,35.2857176666667,23.6448333333333,58.5537193333333
b0949,44.3807925,37.792067,37.2101563333333,46.0485173333333,89.8451783333333
b0950,26.3688885,12.625282,19.6936076666667,21.6506233333333,44.103507
b0951,46.6322965,30.656067,20.4869326666667,30.2726376666667,54.0113646666667
b0952,90.79317,80.061995,66.019596,126.218758,129.291885666667
b0953,4222.636714,22734.401502,9717.559833,22864.7707626667,22060.2321236667
b0954,356.144485,691.097417,262.455399,202.868781,473.686973333333
b0955,64.719722,41.054659,58.267313,28.2969596666667,66.769088
b0956,664.896131,265.849162,102.132002666667,71.964521,60.8702813333333
b0957,1898.0439595,2196.21993,2491.56815233333,3400.688887,3796.425818
b0958,95.7833325,57.746433,205.062177,65.8760033333333,69.2325926666667
b0959,52.021192,19.408548,36.0684326666667,21.91991,23.4844953333333
b0960,16.9348055,10.36128,12.7136213333333,11.639604,24.4422266666667
b0961,12.4570235,7.364347,8.43358833333333,6.40014933333333,17.8473316666667
b0962,28.6824035,30.917852,43.716048,47.3263916666667,61.2201986666667
b0963,667.056096,847.899169,1182.852923,1165.04284933333,708.360228
b0964,48.030159,2.543024,4.373239,4.22817633333333,5.29839166666667
b0965,195.6098245,238.296661,418.537658666667,518.321236666667,651.818287333333
b0966,665.0160755,252.552317,2078.97691966667,686.044121333333,573.355640333333
b0967,14.840946,42.27516,30.8063856666667,19.6563763333333,53.5913106666667
b0968,70.8630905,13.993236,28.4641093333333,60.32767,62.9800836666667
b0969,97.19714,93.747326,146.492292666667,111.81319,125.406016666667
b0970,452.654876,819.945756,1012.76752433333,537.718633333333,578.95624
b0972,44.1459475,16.201965,2.54664033333333,4.13208333333333,4.03574233333333
b0973,17.023027,6.841894,2.302033,3.342254,2.727937
b0974,1.8221955,3.046637,1.60483866666667,2.03166066666667,3.138685
b0975,7.4825085,5.220463,5.49508566666667,5.729805,4.60096266666667
b0976,3.9678525,0,0,3.15988566666667,1.729779
b0977,2.5407255,0,4.25871866666667,3.559352,5.226312
b0978,2.8153235,1.581861,2.132669,2.91819933333333,5.312623
b0979,1.891625,3.096095,2.86044866666667,4.64984066666667,6.94380333333333
b4592,0,0,0,0,0
b0980,8.4546875,8.485683,7.14713666666667,8.80222466666667,15.9449056666667
b0981,12.755556,12.681017,9.81349733333333,17.8762386666667,24.743429
b0982,6.803667,3.682174,4.28810466666667,4.221685,7.708908
b0983,4.233506,3.085479,5.516483,2.557954,4.46927666666667
b0984,2.941064,2.394616,3.84789033333333,1.71856466666667,2.53512333333333
b0985,1.68064,3.500423,2.21115333333333,1.72038566666667,1.87569633333333
b0986,7.726042,1.775567,5.40529833333333,6.41450233333333,3.803687
b0987,633.8501595,294.203127,121.331694666667,108.444002333333,87.922645
b4516,134.85647,212.048037,173.413638,39.089159,65.267841
b0988,0.5722795,0,0.577781333333333,0.694799333333333,1.32245466666667
b0989,11.9522445,0,11.8461413333333,0,0
b0990,122.9843965,122.663251,37.0582676666667,25.2174423333333,10.0460556666667
b4723,0,0,0,0,0
b0991,0,0,0,0,0
b4517,63.094265,29.883489,25.7125666666667,9.873345,12.7338443333333
b0992,4.6300035,2.920073,15.925079,10.1232693333333,5.668554
b0993,6.7380675,8.300242,15.5121253333333,12.9962926666667,14.3664113333333
b0994,14.8241125,23.411511,53.4746536666667,44.2964673333333,42.2074723333333
b0995,15.6014355,14.97813,33.1616816666667,16.4283983333333,32.9340156666667
b0996,6.5015945,45.343292,4.84439,3.823018,4.99437533333333
b0997,1.917005,64.030395,3.99298733333333,7.24383233333333,7.72984866666667
b0998,13.726596,94.639007,13.4143233333333,11.2059113333333,15.233165
b0999,296.0923895,149.776137,226.664106333333,673.187090333333,848.857712
b1000,248.341061,127.069047,125.959259333333,205.212948333333,248.411516
b1001,8.083458,3.061726,3.62599766666667,3.10123066666667,2.40359366666667
b1002,308.1225735,917.077588,924.868437666667,898.194833,253.152410333333
b1003,3146.966094,506.54916,176.766717,308.850956666667,292.609870333333
b1004,557.997082,137.140937,73.8596823333333,82.631572,78.6648666666667
b4518,799.3817605,986.155122,1410.8682,1055.667586,3510.26042733333
b1006,1.7769695,2.854525,3.907669,5.85778633333333,5.23580833333333
b1007,1.2484205,4.391067,1.200082,6.58800633333333,6.179639
b1008,0.9090845,4.138,5.199244,3.58629433333333,3.39962466666667
b1009,1.2324915,1.88874,0.887722666666667,3.238848,5.17271866666667
b1010,0.5347575,0,0,0,0
b1011,0.3526405,0,1.476153,2.17043033333333,3.72041233333333
b1012,1.074353,2.672305,0.491503333333333,1.82035033333333,2.121668
b1013,34.8195755,26.158316,48.5283723333333,34.8460566666667,46.0631426666667
b1014,121.722194,165.347962,252.962287666667,159.338990666667,58.5007713333333
b4737,0,0,0,0,0
b1015,32.2747675,45.031405,29.980893,17.2693313333333,11.0119476666667
b4490,5.4980115,7.167458,72.7829906666667,21.6030656666667,63.503097
b1018,13.2906395,19.943465,56.7026646666667,25.159701,60.6783286666667
b1019,7.6381075,8.042975,41.885625,15.200039,46.882644
b1020,445.4168995,70.870256,122.172564666667,51.2955056666667,40.025297
b1021,5.878225,6.681215,1.31156266666667,4.56290066666667,0.685955666666667
b1022,3.784859,2.54453,1.12026266666667,1.47499066666667,2.077372
b1023,5.043327,2.501109,2.16711033333333,1.01192433333333,1.19267133333333
b1024,9.297142,2.188216,2.47735733333333,1.96945666666667,2.75795633333333
b1025,28.0925055,7.71178,7.09452133333333,4.99157566666667,6.54353233333333
b1028,1.083114,0,0,3.780896,6.03396366666667
b1029,6.3789475,3.271976,0.928518666666667,3.58149666666667,3.04587066666667
b1033,25.0019295,72.102266,30.3924236666667,39.1252176666667,62.448821
b1034,71.2318685,144.820827,126.812636,97.1573226666667,156.633764333333
b1035,65.1715065,160.424866,106.057304,124.283370333333,158.467434
b1036,23.0652315,29.656223,194.367559,95.524128,178.677212666667
b1037,8.989042,11.861801,16.8155236666667,27.2499256666667,28.475493
b1038,3.1291355,2.185794,0,0,0
b1039,10.9901475,5.227077,2.141554,0,0
b1040,46.423999,36.707881,5.42660133333333,5.87631066666667,4.834047
b1041,0,5.270846,2.87837633333333,3.75045133333333,2.8245
b1042,33.9869705,33.382023,11.5067433333333,12.671437,7.22844733333333
b1043,0,0,5.326635,0,5.807317
b1044,26.1220555,0,6.015949,0,20.696197
b1045,35.496755,30.068785,23.523086,15.4822283333333,35.2840456666667
b1046,19.37771,8.7502,11.129647,8.46500933333333,16.9645593333333
b1047,8.631459,3.401189,5.94032666666667,2.37580866666667,6.51626933333333
b1048,113.911324,141.782571,146.763311333333,77.855955,87.2628613333333
b1049,64.6609965,83.363898,74.6136743333333,69.0357333333333,76.257597
b1050,66.9800015,11.512481,70.1276066666667,78.668022,65.8276633333333
b1051,123.6944085,110.900626,147.888466333333,161.061960333333,150.493807333333
b1053,31.297246,40.692994,230.228489666667,105.438126,156.3513
b1054,36.375927,42.184866,46.310402,20.6105763333333,34.8636963333333
b1055,43.12949,31.692094,63.5049133333333,24.259187,70.5684883333333
b1056,30.3279625,27.106665,22.1959273333333,19.7196753333333,50.1030536666667
b1057,5.9074075,8.931658,7.84331933333333,9.094188,20.700514
b1058,0,0,0,0,0
b1059,51.5760365,100.37315,90.600043,130.599806666667,156.226619
b1060,3515.7988905,715.121734,354.125696666667,262.220730666667,135.488800666667
b1061,95.123952,57.708913,118.567295333333,31.6937913333333,47.2972546666667
b1062,68.879513,91.921827,36.892802,22.7520783333333,33.6758813333333
b1063,468.4872795,329.181029,276.510484666667,391.958694333333,356.124879666667
b1064,319.004516,230.777965,129.436128333333,240.749110333333,467.014921
b1065,12.4817225,28.241813,58.133953,85.8274436666667,49.092231
b1066,50.764834,45.316494,78.487894,48.013232,53.2336563333333
b1067,27.818395,51.088252,43.3772263333333,39.2208623333333,43.633812
b1068,16.1101655,16.899556,29.3920036666667,24.0177966666667,23.4933416666667
b1069,8.118456,10.620417,10.744005,11.0911776666667,27.8235353333333
b1070,346.022854,30.601122,21.3496853333333,5.169145,27.8226636666667
b1071,775.8981055,120.349956,18.5212226666667,9.67205666666667,20.1729916666667
b1072,6.873752,5.978771,13.9639556666667,8.056559,13.233962
b1073,2.682116,4.371589,1.287249,2.64108133333333,11.6161146666667
b1074,3.326587,2.3595,0,2.354819,4.186378
b1075,6.6133465,3.914224,6.97597233333333,5.153489,7.63948666666667
b1076,7.7106135,3.932404,4.81222866666667,3.691566,10.598797
b1077,6.1895495,4.81084,4.02752133333333,4.58635366666667,10.7806093333333
b1078,8.520661,4.560148,4.59266033333333,10.568597,18.4390313333333
b1079,4.9967625,6.219552,1.62633366666667,5.32063266666667,6.55402133333333
b1080,6.440716,6.482131,4.84664166666667,3.316831,10.4318413333333
b1081,4.528787,2.492463,4.15663666666667,4.134604,13.405137
b1082,173.482828,29.365796,11.5403726666667,12.985376,16.5810573333333
b1083,190.674153,62.695622,37.6829783333333,44.6872563333333,66.1149723333333
b1084,113.791058,184.725646,152.637842,143.300111333333,155.966348333333
b1085,100.3960145,74.127103,98.224349,14.1266486666667,38.503592
b1086,19.0333565,24.764607,20.60462,8.754713,16.4846953333333
b1087,233.1159795,190.750823,112.317916333333,86.3865733333333,128.611036333333
b1088,494.774594,614.896375,373.983133666667,373.922664,1051.65191366667
b1089,88.7576175,119.533954,0,116.641352333333,228.609523333333
b1090,87.971246,45.220261,47.106978,37.3573103333333,103.73993
b1091,54.079287,85.226861,86.8357103333333,77.194674,131.198074333333
b1092,87.487953,137.528927,78.492567,113.595638666667,164.325877666667
b1093,700.02384,774.670596,507.786089,1119.676882,1390.68106933333
b1094,9399.358045,4871.340788,7404.70481533333,9639.379685,8920.24122133333
b1095,236.709966,322.617878,312.786766,396.692628333333,443.806115666667
b1096,6.666544,9.287878,13.2657393333333,9.97909966666667,18.036032
b1097,13.4925285,14.247154,22.5509706666667,21.8106826666667,52.4705153333333
b1098,33.5231875,37.583448,45.9655676666667,59.4658043333333,128.885551666667
b1099,19.0748895,31.923821,30.8997016666667,39.7088696666667,98.8019953333333
b1100,497.102518,79.139925,45.1208513333333,55.5055833333333,138.016254333333
b1101,75.9953585,65.818818,38.3782176666667,35.6939573333333,58.7539313333333
b1102,6.9730475,3.330733,10.784627,4.39328466666667,7.77612266666667
b1103,248.5801805,252.983044,200.119204666667,268.725227,422.498880666667
b1104,133.1009235,65.608174,75.424103,148.794623666667,163.557249666667
b1105,110.975482,73.377208,53.3427506666667,88.8377703333334,132.885335333333
b1106,22.1243355,15.668065,19.1742456666667,13.304509,32.9949596666667
b1107,35.726737,38.138265,54.768986,62.4685506666667,122.808190666667
b1108,439.9194555,271.589831,248.975551666667,253.277485333333,306.386482
b1109,23.266497,10.059169,8.10511366666667,6.398259,34.5125463333333
b1110,12.371518,13.481907,114.545653333333,350.960787666667,122.035630333333
b1111,34.4271285,17.417282,54.6236136666667,27.0112286666667,81.124321
b1112,800.9153015,145.838086,379.925479333333,242.788387666667,4008.40995133333
b1113,38.3140195,58.019192,34.617972,20.6241113333333,33.9476396666667
b1114,23.6106895,35.314518,49.0116083333333,51.9108443333333,102.163738
b1115,2.2857545,2.920073,6.46202066666667,8.13563433333333,6.44823166666667
b1116,41.0680205,88.789448,114.855450666667,72.5339836666667,135.521526666667
b1117,39.5480295,86.476484,112.773489,87.569835,153.450174333333
b1118,80.6262415,87.811239,126.864785,127.605762666667,174.240191666667
b1119,57.455909,113.71015,130.083061,182.708424,215.094818333333
b1120,51.7409855,66.319849,81.333668,102.604590333333,119.189102666667
b1121,0,0,0,0,0
b1122,0,0,0,0,0
b1123,72.025585,102.279216,54.3678226666667,64.979622,75.465829
b1124,7.432196,10.187247,7.746664,7.36264033333333,10.4655933333333
b1125,6.7314395,9.590521,9.76302466666667,5.496214,10.8389493333333
b1126,15.2964555,26.316808,18.494125,9.46300233333333,41.765469
b1127,79.1731265,92.611641,75.1445366666667,97.484652,102.120034333333
b1128,169.051591,218.157675,232.980457333333,189.360046666667,192.777961666667
b1129,41.026012,18.340501,36.5911193333333,24.0849753333333,31.9542906666667
b1130,105.2116595,69.631758,127.911392666667,75.4668506666667,73.5139056666667
b1131,83.4060385,167.513113,42.214527,42.6416133333333,66.1126276666667
b1132,42.1216945,89.4844,95.7845526666667,75.179541,193.880932666667
b1133,43.1721925,90.180527,117.607654333333,50.8353153333333,227.833099666667
b1134,32.7200705,61.369209,74.9733313333333,43.3677203333333,83.0247033333333
b1135,55.0017835,36.425242,71.591418,26.8946576666667,73.4125726666667
b1136,397.278264,1011.776808,894.921685666667,1684.97531,1836.442387
b1137,0,0,0,0,0
b1138,0,0,0,0,0
b1139,0,0,0,0,0
b1140,0,0,0,0,0
b1141,0,0,0,0,0
b1142,0,0,0,0,0
b1143,0,0,0,0,0
b1144,0,0,0,0,0
b1145,0,0,0,0,0
b1146,0,0,0,0,0
b1147,0,0,0,0,0
b1148,0,0,0,0,0
b1149,0,0,0,0,0
b4692,0,0,0,0,0
b4693,0,0,0,0,0
b1150,0,0,0,0,0
b1151,0,0,0,0,0
b1152,0,0,0,0,0
b1153,0,0,0,0,0
b1154,0,0,0,0,0
b1155,0,0,0,0,0
b1156,14.831881,4.989389,5.83957633333333,4.32494933333333,7.37019966666667
b1157,1.8149655,3.71728,0,3.96955866666667,2.59440833333333
b1158,0,0,0,0,0
b1159,0,0,0,0,0
b4519,940.416929,2941.336604,3708.786969,8786.08646833333,6337.42052366667
b1160,4.486145,0,0,4.20125066666667,4.63144766666667
b4738,0,0,0,0,0
b4739,0,0,0,0,0
b1161,4.260415,4.718999,1.931935,0,0
b1162,69.5703025,59.972429,55.1498963333333,26.056405,93.73442
b1163,86.5612785,94.791415,64.6513996666667,52.7334123333333,85.8682656666667
b1164,82.027798,31.495738,98.5620936666667,6.384405,16.7209176666667
b1165,15.1630105,7.407937,66.938968,6.89217766666667,6.10791033333333
b1166,4.8715605,31.443481,40.3381446666667,6.27757,14.924656
b1167,45.824893,28.034642,59.1992636666667,0,15.039928
b1168,18.0566935,1.340206,2.799792,1.7127,2.72237033333333
b4520,19.936016,0,7.81782733333333,0,20.02811
b4491,6.164002,5.097904,5.55097533333333,3.788746,5.29153266666667
b1171,1202.793965,349.421852,180.577444666667,57.5519173333333,20.0826693333333
b1172,4.4329505,14.90306,8.69781433333333,1.159145,0
b4593,0,0,0,0,0
b4594,28.608206,0,18.1381416666667,0,0
b4521,7.410464,22.549467,24.4646373333333,17.525281,39.0534663333333
b1174,415.7066455,377.321774,273.288150666667,244.531412,172.012533666667
b1175,194.8542635,343.617729,206.485035,207.915738666667,170.365203333333
b1176,133.1955445,169.094462,148.447212666667,88.524545,144.051961
b1177,70.957793,33.620702,15.0240266666667,20.60684,8.183738
b1178,313.7663,601.718738,235.991522,262.639609333333,106.569236666667
b1179,369.6522145,381.082526,306.806736666667,158.975046666667,220.317896666667
b1180,146.8176625,152.885719,106.524548666667,91.522998,106.348277333333
b1181,59.921829,51.141007,85.322974,45.2447233333333,93.5955526666667
b1182,19.049072,1.564819,1.89684066666667,2.21291633333333,2.527659
b1183,17.0439885,15.022923,15.537385,8.12536866666667,16.038519
b1184,10.336128,11.092139,13.005128,17.1006806666667,26.804696
b1185,120.6456245,259.724771,226.906006666667,264.496980666667,273.057999333333
b1186,26.8382115,74.522122,37.3267603333333,37.551999,56.384026
b1187,129.015136,108.27196,269.274359,183.104227,141.588356
b1188,399.2792425,58.816643,66.265382,71.7538583333333,120.214316
b1189,210.068613,442.234617,1181.63868733333,999.351660333333,826.067643333333
b1190,138.894542,242.849551,694.084750333333,681.023742,508.010579
b4740,3.637801,0,0,14.797459,11.8620433333333
b1191,61.9267315,25.67635,60.1967263333333,38.858909,43.208085
b1192,16.5197205,32.709506,24.7313076666667,13.4997103333333,58.4664203333333
b1193,33.62128,30.133144,23.7720363333333,20.2351673333333,35.6927756666667
b1194,47.242186,12.923142,6.047915,0.647038666666667,1.64118766666667
b1195,533.1305455,70.629307,101.443580666667,108.461096,46.596222
b1196,158.556307,20.916579,10.221641,2.851181,3.26880366666667
b1197,31.3328485,19.781393,10.137894,8.09045633333333,13.268414
b1198,15.375715,27.488574,17.1882596666667,36.8810946666667,70.6664466666667
b1199,12.1958805,30.251069,24.012654,37.2594236666667,87.6462253333333
b1200,7.502244,9.630241,14.0954916666667,18.1027493333333,62.069561
b1201,7.8733375,4.485852,5.67433966666667,3.07560566666667,7.55609033333333
b1202,7.900882,4.407747,9.60136266666667,5.74508033333333,14.0271696666667
b1203,85.6522385,114.668457,70.9617033333333,32.750815,58.3704546666667
b1204,48.470848,87.471372,70.9991486666667,39.2215043333333,83.3713956666667
b1205,7783.2118835,28903.029018,90302.9666053333,21735.0463806667,6326.697341
b1206,13.770368,26.710726,31.1215496666667,26.088797,46.9902773333333
b1207,360.844251,653.217257,429.143987333333,378.338800333333,514.366215333333
b1208,23.8591245,40.24375,48.4208026666667,57.4572883333333,91.8831166666667
b1209,25.8177695,69.529701,90.0408993333333,76.718019,144.008133333333
b1210,145.5038515,122.469053,178.734487666667,82.7104843333333,208.061521
b1211,63.4316475,93.239256,98.735393,63.6233853333333,144.062204666667
b1212,32.6394675,45.074843,48.337139,40.6010016666667,81.5619456666667
b1213,16.4214755,33.262303,18.0184393333333,10.4691336666667,21.7720333333333
b1214,59.99109,78.637366,116.073031666667,103.612103,174.468644
b1215,128.911771,241.950571,190.401379,221.104447333333,297.162583
b4419,0,0,0,0,0
b4421,0,0,0,0,0
b1216,27.663321,59.744524,18.9281333333333,10.117414,15.789739
b1217,168.147183,55.835942,38.2485346666667,33.7237036666667,83.4200936666667
b1218,20.415098,31.313789,123.995456666667,86.3322536666667,179.668483
b1219,622.810878,1328.515099,3266.804255,5062.78145733333,1599.307391
b1220,4.124355,3.88236,11.630816,8.59584533333333,14.977476
b1221,35.0046155,48.943841,38.9137653333333,71.6148253333333,77.738907
b1222,28.7873995,19.384114,16.8326686666667,22.227275,47.867723
b1223,4.037012,2.994381,10.641879,30.237998,23.0094376666667
b1224,6.5992845,11.930507,91.923932,158.681023666667,67.1126436666667
b1225,9.3875885,14.038914,134.050888333333,258.851929333333,68.7481476666667
b1226,11.6634075,12.861156,62.0617586666667,187.337916666667,67.5464096666667
b1227,11.5755545,22.873732,72.0749543333333,319.149104333333,74.2164553333333
b1228,2.9193565,21.606356,21.6746186666667,18.8054383333333,29.437552
b1229,0,0,0,0,0
b1232,97.659125,134.872181,91.2045256666667,60.0290183333333,86.225401
b1233,122.336744,233.604873,175.466930666667,127.143055333333,135.546929666667
b1234,92.4360185,42.119135,46.820768,34.3365686666667,33.680419
b1235,76.8894505,30.188457,48.4208923333333,36.457922,36.732872
b1236,153.913792,201.75398,145.582303666667,262.596803333333,115.391707
b1237,35898.6936115,25571.236041,3176.45086266667,3175.68719966667,1149.18348766667
b1238,69.6805645,58.287565,25.8401,15.761803,21.499118
